"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","OTU","Species2"
"823",307.613787209524,-0.00102447407122938,0.488644142227213,-0.00209656472409529,0.998327184601421,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","distasonis","823","Parabacteroides distasonis 823"
"28112",2253.50255721567,0.516376480861192,0.488129265480658,1.05786830943791,0.290115484819728,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella","forsythia","28112","Tannerella forsythia 28112"
"712710",1665.86716693389,0.35198457226399,0.613094713637106,0.574111249754358,0.565892521128195,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella","sp. oral taxon HOT-286","712710","Tannerella sp. oral taxon HOT-286 712710"
"214856",235.59944316468,0.861915210160669,0.618059346063274,1.39455088843917,0.163151313693961,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","finegoldii","214856","Alistipes finegoldii 214856"
"328814",13.4672222158382,-0.113605424059819,0.442180873282333,-0.25692071033403,0.79723998255591,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","shahii","328814","Alistipes shahii 328814"
"28118",246.305997949979,-0.762211408663277,0.565174519121857,-1.34863017152218,0.177455784566004,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","splanchnicus","28118","Odoribacter splanchnicus 28118"
"2093856",24.4784467063317,-0.169487188198771,0.434242127224041,-0.390305724785947,0.696310490574308,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","faecalis","2093856","Butyricimonas faecalis 2093856"
"397865",2243.14500326491,-0.552842916556365,0.436444715129244,-1.26669632462534,0.205263894712498,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","viscericola","397865","Barnesiella viscericola 397865"
"839",4437.73548701909,0.00888354625392439,0.370958095239111,0.0239475735074558,0.980894426977818,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","ruminicola","839","Prevotella ruminicola 839"
"28135",6875.29146809473,0.291703560245904,0.485064416955088,0.60137076654071,0.547593065088319,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","oris","28135","Prevotella oris 28135"
"28131",21057.779725984,0.162253410927927,0.460940037890131,0.3520054618614,0.724834166334046,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia","28131","Prevotella intermedia 28131"
"28129",8663.72411189889,-0.20926110482341,0.383230913607484,-0.546044427506027,0.585035398430457,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","denticola","28129","Prevotella denticola 28129"
"76123",4286.49326113045,0.24738228150728,0.370615893062528,0.667489673643173,0.504459403502495,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","enoeca","76123","Prevotella enoeca 76123"
"652716",24383.2336097787,0.0774019506362223,0.476369573001662,0.162482985948291,0.870925525485952,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","sp. oral taxon 299","652716","Prevotella sp. oral taxon 299 652716"
"52227",4358.19334865302,-0.48374906044508,0.337608302352728,-1.43287074717631,0.15189477851025,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","dentalis","52227","Prevotella dentalis 52227"
"589436",3807.44111677976,0.225647166394765,0.448698134721257,0.502893034166373,0.615039478873294,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","fusca","589436","Prevotella fusca 589436"
"28132",76270.1567842471,-0.0980132919191394,0.379259410394037,-0.258433381566741,0.796072456597422,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","28132","Prevotella melaninogenica 28132"
"1177574",15533.864861481,0.285059527797674,0.546669357536027,0.521447788993529,0.60205486794816,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","jejuni","1177574","Prevotella jejuni 1177574"
"589437",2925.70926397159,-0.467946494282426,0.374897771532667,-1.24819758829015,0.211958706946908,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","scopos","589437","Prevotella scopos 589437"
"511435",513.054766658013,0.646835484211036,0.517771786735117,1.24926753597323,0.211567237606154,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Candidatus Azobacteroides","pseudotrichonymphae","511435","Candidatus Azobacteroides pseudotrichonymphae 511435"
"1400053",145.053370895724,0.401049644341342,0.547541491562996,0.732455257767804,0.46389074211933,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Candidatus Azobacteroides","Bacteroidales bacterium CF","1400053","Candidatus Azobacteroides Bacteroidales bacterium CF 1400053"
"36874",12377.4633421174,0.105339721967355,0.340096046932165,0.309735214265415,0.75676232164719,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","cangingivalis","36874","Porphyromonas cangingivalis 36874"
"837",5715.50205314182,0.486787085877823,0.520557325139255,0.935126761971128,0.349722976179912,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","gingivalis","837","Porphyromonas gingivalis 837"
"393921",5983.52852218696,0.3053101596686,0.474036604300685,0.644064523496037,0.519533594140321,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","crevioricanis","393921","Porphyromonas crevioricanis 393921"
"28123",9464.88658320148,0.51793123425327,0.452545020693832,1.14448554413258,0.252422329603028,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","asaccharolytica","28123","Porphyromonas asaccharolytica 28123"
"1562970",1207.53982226324,-0.204165354779742,0.311395569963245,-0.655646304807229,0.512051724775769,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Fermentimonas","caenicola","1562970","Fermentimonas caenicola 1562970"
"1642646",6276.13945920968,-0.275210739539538,0.388280246619919,-0.708794078337283,0.478452273060474,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Petrimonas","mucosa","1642646","Petrimonas mucosa 1642646"
"1796646",419.943822308337,0.248251074581159,0.482323655426021,0.514698111503338,0.606763993307892,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","intestinale","1796646","Muribaculum intestinale 1796646"
"185300",722.739404989956,0.421233006465516,0.516909659044216,0.814906433059098,0.415125870558361,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","propionicigenes","185300","Paludibacter propionicigenes 185300"
"889453",42.8392294934424,-0.263299252692583,0.662138103782782,-0.397650053951524,0.690888158833501,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Marinilabiliales","Marinilabiliaceae","Alkalitalea","saponilacus","889453","Alkalitalea saponilacus 889453"
"1307839",92.2193977434452,0.294841335874075,0.510759168400299,0.577260975652224,0.56376317158712,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Marinilabiliales","Salinivirgaceae","Salinivirga","cyanobacteriivorans","1307839","Salinivirga cyanobacteriivorans 1307839"
"1717717",181.245670498873,0.586343632058154,0.583200008083719,1.00539030166471,0.314708947975113,0.998327184601421,"Bacteria","Bacteroidetes","Bacteroidia","Marinilabiliales","Marinifilaceae",NA,"Marinifilaceae bacterium SPP2","1717717","NA Marinifilaceae bacterium SPP2 1717717"
"986",74.6089088710175,0.249464443800962,0.800973067698782,0.311451725234259,0.755457236730603,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","johnsoniae","986","Flavobacterium johnsoniae 986"
"312277",350.645591532833,0.187674095127135,0.785098974635547,0.239045141046396,0.811070579708209,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","indicum","312277","Flavobacterium indicum 312277"
"2249356",72.2051471329738,0.651968258191188,0.733946034009605,0.88830544478786,0.374376471678958,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","sp. HYN0086","2249356","Flavobacterium sp. HYN0086 2249356"
"45243",154.882135740908,-0.14691905246143,0.558368102623765,-0.263122215920033,0.79245638126184,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","haemolytica","45243","Capnocytophaga haemolytica 45243"
"1705617",580.828482169042,0.361033203312407,0.619615767679264,0.582672717746735,0.560113642577949,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. oral taxon 323","1705617","Capnocytophaga sp. oral taxon 323 1705617"
"1017",6412.62430497186,0.229382418471156,0.554077715906819,0.413989611720339,0.678881714762252,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","gingivalis","1017","Capnocytophaga gingivalis 1017"
"1316593",323.269630027551,0.353932533393696,0.529350280642516,0.668616880610885,0.50373990160073,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. oral taxon 864","1316593","Capnocytophaga sp. oral taxon 864 1316593"
"1019",4346.94862424322,0.0545255309603389,0.586581331082112,0.0929547670052019,0.925939496270101,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sputigena","1019","Capnocytophaga sputigena 1019"
"209053",549.627419024075,-0.01654384598419,0.519859837539414,-0.0318236662837715,0.974612673227501,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. ChDC OS43","209053","Capnocytophaga sp. ChDC OS43 209053"
"1848904",78.0044413680528,0.366384742906058,0.566990252000207,0.646192313912875,0.518154816584861,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","stomatis","1848904","Capnocytophaga stomatis 1848904"
"327575",3566.36859748686,0.285136428568819,0.533038606979794,0.534926410273369,0.5927007449857,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","leadbetteri","327575","Capnocytophaga leadbetteri 327575"
"1018",297.898075443482,0.151656331494395,0.512154471506018,0.296114434085563,0.767142691235869,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","ochracea","1018","Capnocytophaga ochracea 1018"
"1945657",112.51610682807,1.06680320374355,0.616809535482895,1.72955044041003,0.0837106271419777,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. H2931","1945657","Capnocytophaga sp. H2931 1945657"
"28188",56.8127083237832,0.6264071139384,0.540504795266517,1.15892979937306,0.246484801047441,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","canimorsus","28188","Capnocytophaga canimorsus 28188"
"1316596",317.63787360832,-0.29760665878874,0.654530717020193,-0.454687077397406,0.649334379010316,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. oral taxon 878","1316596","Capnocytophaga sp. oral taxon 878 1316596"
"1945658",74.3573670193561,0.0244533753289519,0.653577834538218,0.037414633784558,0.97015440476767,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. H4358","1945658","Capnocytophaga sp. H4358 1945658"
"536441",693.106237749106,-0.00494209800785874,0.415670595741139,-0.011889457802631,0.990513808676904,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","taklimakanense","536441","Chryseobacterium taklimakanense 536441"
"2039166",569.238577966501,-0.154599697995516,0.451408727280025,-0.342482740480142,0.73198763064916,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. 6424","2039166","Chryseobacterium sp. 6424 2039166"
"1493872",211.649523906437,0.291154613543747,0.507182388814321,0.574062940600917,0.565925210228744,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","shandongense","1493872","Chryseobacterium shandongense 1493872"
"1265445",1349.93650625268,0.296355917387151,0.647640079278735,0.457593541334251,0.647244484527488,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","camelliae","1265445","Chryseobacterium camelliae 1265445"
"250",152.936580383354,0.767278145627548,0.793546656467411,0.966897332846437,0.33359536010361,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","gleum","250","Chryseobacterium gleum 250"
"2487063",21.1208888727688,0.171771528367334,0.652867310505433,0.263103276275776,0.79247097878392,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. G0162","2487063","Chryseobacterium sp. G0162 2487063"
"2487071",57.2606746566825,0.158248794566459,0.587033059079439,0.269573905794366,0.787488077513168,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. F5649","2487071","Chryseobacterium sp. F5649 2487071"
"1241978",124.081486838397,-0.234314559371005,0.667542586904701,-0.351010653054343,0.725580356303828,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","bernardetii","1241978","Chryseobacterium bernardetii 1241978"
"2497456",266.41292394212,-0.48101819450819,0.511552467507926,-0.940310574302405,0.34705827714484,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. 17S1E7","2497456","Chryseobacterium sp. 17S1E7 2497456"
"1124835",122.330244923761,0.697616964595957,0.743844626526436,0.937853067318171,0.348319925014534,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","carnipullorum","1124835","Chryseobacterium carnipullorum 1124835"
"246",334.874892220832,-0.0451595830277011,0.513422802733025,-0.0879578834194936,0.929910150511201,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","balustinum","246","Chryseobacterium balustinum 246"
"2487072",136.375974154638,0.596884507506146,0.681701238756814,0.875580787552412,0.381257973692928,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. H6466","2487072","Chryseobacterium sp. H6466 2487072"
"1721091",763.056944875899,0.361321673509575,0.917128630953519,0.393970552564602,0.693602780308709,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. IHB B 17019","1721091","Chryseobacterium sp. IHB B 17019 1721091"
"480520",4.8411745392126,-0.432882919197383,0.703914222598684,-0.614965439395843,0.538577544621672,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","profundi","480520","Myroides profundi 480520"
"28251",217.250677180955,0.47722243559336,0.83698353100094,0.570169445296796,0.568562777603214,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Ornithobacterium","rhinotracheale","28251","Ornithobacterium rhinotracheale 28251"
"34085",1282.03059300746,0.191012022332841,0.471955180202121,0.404724919537989,0.685679722708972,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Riemerella","anatipestifer","34085","Riemerella anatipestifer 34085"
"1486245",319.959158650914,-0.428985839525235,0.490272628332603,-0.874994471921058,0.381576913595311,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella","flava","1486245","Gramella flava 1486245"
"1714849",21.2675990017152,1.27319504422988,0.824481924434243,1.54423645503634,0.122531060373671,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aquimarina","sp. AD10","1714849","Aquimarina sp. AD10 1714849"
"2500547",271.198878137943,0.259654614568565,0.678009186616649,0.382966218886021,0.701744811539085,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Apibacter","sp. HY041","2500547","Apibacter sp. HY041 2500547"
"2282170",121.157464949528,-0.542450419746561,0.440442094822602,-1.23160439504549,0.218096898374786,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Kordia","sp. SMS9","2282170","Kordia sp. SMS9 2282170"
"1117645",95.4394072296124,0.372893569057795,0.59898403221245,0.62254342186794,0.533584600962092,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Elizabethkingia","anophelis","1117645","Elizabethkingia anophelis 1117645"
"238",126.747123929752,-0.321645136840225,0.497814456890718,-0.64611449584887,0.518205208216646,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Elizabethkingia","meningoseptica","238","Elizabethkingia meningoseptica 238"
"639310",9.27777512230292,-0.216812686102259,0.447140011666053,-0.484887687179704,0.627756016971335,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Olleya","aquimaris","639310","Olleya aquimaris 639310"
"331648",14.9409421674872,-0.0377287377537892,0.593814337018692,-0.0635362526664652,0.949339492094502,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens","spongiae","331648","Nonlabens spongiae 331648"
"237258",1619.05564235249,0.0517593779441185,0.608230253858829,0.0850983284960566,0.932183219155271,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cloacibacterium","normanense","237258","Cloacibacterium normanense 237258"
"1622118",367.849332902083,1.81775544157346,0.817096294255858,2.22465265642762,0.0261045648087498,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutibacter","profundi","1622118","Lutibacter profundi 1622118"
"1014",489.714482188051,0.214207864259892,0.636535628455059,0.336521405376472,0.736477712697725,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Weeksella","virosa","1014","Weeksella virosa 1014"
"1336796",54.8187795594118,-0.558892102519534,0.564921340594469,-0.989327296312456,0.322503033089757,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gillisia","sp. Hel1_33_143","1336796","Gillisia sp. Hel1_33_143 1336796"
"1453352",253.929351874127,0.213765989210788,1.28615020522984,0.16620608412731,0.867994771603258,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Sediminicola","sp. YIK13","1453352","Sediminicola sp. YIK13 1453352"
"164516",380.584331536053,0.0833519748154222,0.596415309663358,0.13975492155369,0.888853631041942,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium","clevelandi","164516","Blattabacterium clevelandi 164516"
"1415657",212.564979929557,0.386995774306902,0.934979896551132,0.413908123302348,0.678941394509113,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Candidatus Walczuchella","monophlebidarum","1415657","Candidatus Walczuchella monophlebidarum 1415657"
"253245",15.128421425574,0.248173051766859,0.682945347289252,0.363386400905881,0.71631625899073,0.998327184601421,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Owenweeksia","hongkongensis","253245","Owenweeksia hongkongensis 253245"
"316068",290.093940118977,0.100063143059952,0.520798554299059,0.192134064570563,0.847637192301533,0.998327184601421,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Leadbetterella","byssophila","316068","Leadbetterella byssophila 316068"
"1257021",1038.38297105426,-0.605529430974565,0.41352754707267,-1.46430252412702,0.14311130781787,0.998327184601421,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,"Flammeovirgaceae bacterium 311","1257021","NA Flammeovirgaceae bacterium 311 1257021"
"1006",1088.12043205507,0.371241072267802,0.65047253682708,0.570725205523153,0.568185930133178,0.998327184601421,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Marivirga","tractuosa","1006","Marivirga tractuosa 1006"
"390884",4.33754094359607,0.0161899608133854,0.627969885314263,0.0257814286831338,0.979431674689682,0.998327184601421,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","Echinicola","vietnamensis","390884","Echinicola vietnamensis 390884"
"1945892",98.2067929955966,-0.283657236294715,0.469534606665971,-0.604124237633693,0.545761046336386,0.998327184601421,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Persicobacteraceae","Persicobacter","Cytophagales bacterium TFI 002","1945892","Persicobacter Cytophagales bacterium TFI 002 1945892"
"151895",55.3248583641175,1.04750209125694,0.790424814728904,1.32523937980895,0.185091767935514,0.998327184601421,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pseudopedobacter","saltans","151895","Pseudopedobacter saltans 151895"
"354356",598.818084163118,-1.04555371777877,0.506553128240765,-2.0640553961436,0.0390124643650716,0.998327184601421,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Niastella","koreensis","354356","Niastella koreensis 354356"
"1850526",47.4542433203806,0.156787927091294,0.419209800973302,0.374008257267057,0.708398172877011,0.998327184601421,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Arachidicoccus","sp. BS20","1850526","Arachidicoccus sp. BS20 1850526"
"208479",488.373708590703,0.181741570123434,0.537534485719996,0.338102158934049,0.735286203657952,0.998327184601421,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] bolteae","208479","Lachnoclostridium [Clostridium] bolteae 208479"
"1834196",667.302909150425,-0.00704973270783013,0.718014137830923,-0.00981837590152047,0.992166195320008,0.998327184601421,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","sp. YL32","1834196","Lachnoclostridium sp. YL32 1834196"
"1871021",83.0865839458251,-0.137169541949222,0.539879157125704,-0.254074527861953,0.799437981615348,0.998327184601421,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","phocaeense","1871021","Lachnoclostridium phocaeense 1871021"
"29347",553.166818092994,0.091845879138412,0.521475499263548,0.176126930734274,0.860194223966973,0.998327184601421,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens","29347","Lachnoclostridium [Clostridium] scindens 29347"
"66219",609.302664475307,0.156854096209047,0.609186188437163,0.257481372996076,0.796807192887195,0.998327184601421,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","phytofermentans","66219","Lachnoclostridium phytofermentans 66219"
