"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","OTU","Species2"
"34085",431.827703383152,6.94740306401306,0.353819816681779,19.6354266676405,7.70310832807615e-86,6.62825600322831e-85,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Riemerella","anatipestifer","34085","Riemerella anatipestifer 34085"
"2047",6177.62606536269,9.93409784236981,0.506000813665092,19.6325728617206,8.14822536437312e-86,6.8519167836774e-85,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa","2047","Rothia dentocariosa 2047"
"2025876",20810.3557359926,-5.90987525814828,0.302368800679204,-19.5452548175376,4.52725276926106e-85,3.72240783250354e-84,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","sp. CT06","2025876","Parabacteroides sp. CT06 2025876"
"649756",6017.72269017005,-5.65404401597724,0.291268301712396,-19.411806855523,6.13319523783945e-84,4.93322225652303e-83,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","hadrus","649756","Anaerostipes hadrus 649756"
"288965",474.561784440817,-7.97667329659297,0.413053460936572,-19.31147914487,4.30077219970942e-83,3.38571428487763e-82,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium","clariflavum","288965","Hungateiclostridium clariflavum 288965"
"823",4107.03480977304,-6.20197594582306,0.32233834542361,-19.2405775914515,1.69311248275793e-82,1.30510753879257e-81,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","distasonis","823","Parabacteroides distasonis 823"
"876",238.814511048711,-11.5119012459532,0.598784728222161,-19.225442305673,2.26697963353549e-82,1.7118009477717e-81,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","desulfuricans","876","Desulfovibrio desulfuricans 876"
"39491",20164.722165928,-6.43508611878619,0.337474675619763,-19.0683526311073,4.62651329352653e-81,3.42361983720963e-80,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Eubacterium] rectale","39491","Lachnoclostridium [Eubacterium] rectale 39491"
"901",415.847440913032,-11.0427732535344,0.580700280372809,-19.0163043256066,1.24989278806732e-80,9.0678496389198e-80,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","piger","901","Desulfovibrio piger 901"
"1960083",1656.23157399471,8.6847144966286,0.457047302066314,19.0017848423237,1.64842276802959e-80,1.17291620032875e-79,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","gaoshouyii","1960083","Actinomyces gaoshouyii 1960083"
"29391",1022.88172304127,8.64752394967771,0.459527097782092,18.8183112408713,5.34615413180124e-79,3.73222080899332e-78,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,"Gemella","morbillorum","29391","Gemella morbillorum 29391"
"2109691",8591.44700259272,-5.99661186841526,0.318880496330703,-18.8052011252401,6.84620698426258e-79,4.69091960032806e-78,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Lachnospiraceae bacterium GAM79","2109691","Lachnoclostridium Lachnospiraceae bacterium GAM79 2109691"
"301301",14081.1450575225,-6.51916141444627,0.347848829145405,-18.7413636850886,2.27716076530123e-78,1.53190815120265e-77,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","301301","Roseburia hominis 301301"
"1322",2830.12652988573,-6.68077671281942,0.359923963704396,-18.5616335296482,6.56769361344946e-77,4.33936899460054e-76,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","hansenii","1322","Blautia hansenii 1322"
"2086585",1762.64127739422,-9.06134831896624,0.489143436539556,-18.5249308118509,1.29970125506418e-76,8.43665726971484e-76,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","sp. Marseille-P3954","2086585","Christensenella sp. Marseille-P3954 2086585"
"821",61393.0503887961,-6.0668903194779,0.328317642540965,-18.4787216200876,3.06354283471882e-76,1.95432904973442e-75,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","vulgatus","821","Bacteroides vulgatus 821"
"1725232",264.861770170877,-12.317596646519,0.66906212364252,-18.410243550269,1.08732511699177e-75,6.81881853028737e-75,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Candidatus Desulfovibrio trichonymphae","1725232","Desulfovibrio Candidatus Desulfovibrio trichonymphae 1725232"
"495",4325.1751941521,9.77945955681278,0.531240218713746,18.408733398407,1.1180692753528e-75,6.89476053134227e-75,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","elongata","495","Neisseria elongata 495"
"199",5700.95927828781,8.84070585658644,0.48038888541971,18.4032273121024,1.23768866313087e-75,7.50729189112168e-75,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","concisus","199","Campylobacter concisus 199"
"2320868",1245.83362861358,-9.923555012885,0.539698146370314,-18.387231973326,1.66254250686224e-75,9.92162463772625e-75,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sp. CT4","2320868","Clostridium sp. CT4 2320868"
"486",2518.54279826755,9.90050645746297,0.543823554829128,18.2053652688394,4.67922334506923e-74,2.7481152978978e-73,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","lactamica","486","Neisseria lactamica 486"
"2109690",2308.58236626848,-5.56274750315663,0.307635900881893,-18.0822442608617,4.39811410421653e-73,2.54265971650018e-72,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Lachnospiraceae bacterium Choco86","2109690","Lachnoclostridium Lachnospiraceae bacterium Choco86 2109690"
"1712675",636.10940890361,-9.2413773544273,0.512250561023911,-18.0407364239,9.32923945561885e-73,5.31049015165996e-72,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","sp. H121","1712675","Turicibacter sp. H121 1712675"
"2109692",389.076499097954,-11.0389694441904,0.620497694342983,-17.7905084012908,8.37168872109268e-71,4.69321943455196e-70,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","Erysipelotrichaceae bacterium GAM147","2109692","Faecalitalea Erysipelotrichaceae bacterium GAM147 2109692"
"1019",1653.70564590164,7.60670287685336,0.430573202901946,17.6664567734041,7.6024544924933e-70,4.1983703913769e-69,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sputigena","1019","Capnocytophaga sputigena 1019"
"712357",1341.36894666091,8.19879192009679,0.464400237895162,17.6545816540853,9.38262987220957e-70,5.1052544892905e-69,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","sp. oral taxon 212","712357","Leptotrichia sp. oral taxon 212 712357"
"1768242",1233.09558570568,-13.8815595526952,0.799105293564546,-17.3713772946918,1.35923851522392e-67,7.28867029902681e-67,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Paucibacter","sp. KCTC 42545","1768242","Paucibacter sp. KCTC 42545 1768242"
"39485",5128.50833336817,-5.58175919570266,0.323527474174246,-17.2528135669134,1.06580435731621e-66,5.63353731724281e-66,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","[Eubacterium] eligens","39485","Eubacterium [Eubacterium] eligens 39485"
"237258",624.530534432735,9.16087402002084,0.536971422463793,17.0602636132625,2.93228985812399e-65,1.52809471479701e-64,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cloacibacterium","normanense","237258","Cloacibacterium normanense 237258"
"1561",510.422460901403,-9.45375725199636,0.557667582738357,-16.9523162984925,1.85018612197206e-64,9.50790090457864e-64,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","baratii","1561","Clostridium baratii 1561"
"1679721",2007.63636313515,-4.39990788237265,0.261316448956186,-16.8374700480886,1.29662816822307e-63,6.57195098962376e-63,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Herbinix","luporum","1679721","Herbinix luporum 1679721"
"208479",2899.09521930434,-5.73517580346187,0.34117664900216,-16.8099892540581,2.06208733392825e-63,1.03104366696412e-62,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] bolteae","208479","Lachnoclostridium [Clostridium] bolteae 208479"
"394958",1185.78138526474,-11.2087109066435,0.671352093290737,-16.695726458083,1.4079500570413e-62,6.94588694807039e-62,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","taeniosporum","394958","Clostridium taeniosporum 394958"
"1852377",1849.90907282323,7.58706049618587,0.455738198059266,16.6478485422001,3.13677975592507e-62,1.52711646012141e-61,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","pacaensis","1852377","Actinomyces pacaensis 1852377"
"860",3095.39307571964,9.38656882995455,0.563894830030063,16.6459565331609,3.23751369713975e-62,1.5556883999243e-61,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","periodonticum","860","Fusobacterium periodonticum 860"
"1871021",3684.96688979287,-6.91742718061484,0.416349393162878,-16.6144764330393,5.47507533939155e-62,2.59715112253189e-61,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","phocaeense","1871021","Lachnoclostridium phocaeense 1871021"
"52773",2424.05478374474,7.20818731304697,0.435057751408302,16.5683459028456,1.18028045214831e-61,5.5278957885427e-61,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","meyeri","52773","Schaalia meyeri 52773"
"58180",474.946266941865,-9.81768212712676,0.598601790460769,-16.4010236580978,1.88042597120105e-60,8.69697011680487e-60,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","alaskensis","58180","Desulfovibrio alaskensis 58180"
"1534",387.101199044224,-6.35205222357437,0.389080253566795,-16.3258149580801,6.46712903642523e-60,2.95412067095967e-59,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","kluyveri","1534","Clostridium kluyveri 1534"
"43675",23169.8530724163,8.29966877806735,0.512574204179352,16.1921312278198,5.73087652373117e-59,2.58588330948846e-58,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","43675","Rothia mucilaginosa 43675"
"142877",297.283717204879,-7.25352728905299,0.448001165733147,-16.190866997372,5.84984854677233e-59,2.60776381000694e-58,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium","metallireducens","142877","Desulfitobacterium metallireducens 142877"
"46867",1568.15575710904,-8.92521209365545,0.55134938128155,-16.1879425218721,6.13457362835631e-59,2.70213362201409e-58,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","chauvoei","46867","Clostridium chauvoei 46867"
"44008",251.917702287151,7.32330912481884,0.453621122952858,16.1441095977797,1.24938413465564e-58,5.4384956449716e-58,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","cecorum","44008","Enterococcus cecorum 44008"
"28113",2445.97514701694,-5.38857659956109,0.33389735539159,-16.1384225198233,1.36998124980438e-58,5.85507345891872e-58,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","heparinolyticus","28113","Bacteroides heparinolyticus 28113"
"82541",2115.46277454509,-12.2161800562215,0.756976698459265,-16.1381190214786,1.376733488989e-58,5.85507345891872e-58,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","gilardii","82541","Cupriavidus gilardii 82541"
"2093856",4542.65299297228,-8.4971495754015,0.527570195461125,-16.1061971440114,2.30787747894688e-58,9.70357576375392e-58,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","faecalis","2093856","Butyricimonas faecalis 2093856"
"1476577",1795.04413082826,7.16213365713619,0.445459682815536,16.0780738042729,3.63506595834281e-58,1.51120719616499e-57,"Bacteria","Candidatus Saccharibacteria",NA,NA,NA,NA,"Candidatus Saccharibacteria oral taxon TM7x","1476577","NA Candidatus Saccharibacteria oral taxon TM7x 1476577"
"33025",1280.15092472885,-10.5252372510098,0.659649532693976,-15.9558018756191,2.59617603686082e-57,1.06731681515389e-56,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","faecium","33025","Phascolarctobacterium faecium 33025"
"328814",22877.3930811093,-9.49684259104454,0.597784204444241,-15.8867406004375,7.82940888473635e-57,3.15151595354024e-56,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","shahii","328814","Alistipes shahii 328814"
"119206",221.495487470429,6.82269940048913,0.429460197290981,15.8866862250017,7.83620183042439e-57,3.15151595354024e-56,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","sanguinicola","119206","Aerococcus sanguinicola 119206"
"43768",1035.28866384504,8.32245638173083,0.524840794977179,15.857106500444,1.25546325300235e-56,4.99485380226743e-56,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","matruchotii","43768","Corynebacterium matruchotii 43768"
"182773",567.967265852617,-8.52596477477024,0.541378338898831,-15.7486256138584,7.01902488570854e-56,2.76280766777889e-55,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","isatidis","182773","Clostridium isatidis 182773"
"490",4520.22388223482,10.461265392913,0.664669814186581,15.7390409036635,8.16721817141914e-56,3.18091655097377e-55,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","sicca","490","Neisseria sicca 490"
"169679",918.969735459086,-7.36159172690292,0.468501842766417,-15.7130475377302,1.23115883634448e-55,4.74509134841101e-55,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","saccharobutylicum","169679","Clostridium saccharobutylicum 169679"
"29347",4181.75479357225,-5.00773190740771,0.320498328465101,-15.6248300307532,4.93235090617306e-55,1.88141220132375e-54,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens","29347","Lachnoclostridium [Clostridium] scindens 29347"
"1131462",244.839384724181,-28.8707129991289,1.84792180602035,-15.623341261016,5.0489026325741e-55,1.90621834086981e-54,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Dehalobacter","sp. CF","1131462","Dehalobacter sp. CF 1131462"
"1686",1936.19375483951,-14.6636670948463,0.938920483219822,-15.6175814213366,5.5262421560972e-55,2.06536323005653e-54,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","catenulatum","1686","Bifidobacterium catenulatum 1686"
"2371",1725.96989519428,-11.2983497619627,0.724492794427558,-15.5948407615148,7.89199545048791e-55,2.92003831668053e-54,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xylella","fastidiosa","2371","Xylella fastidiosa 2371"
"539",1201.32244468392,6.73272848596373,0.434442230139499,15.4974079840301,3.61171427328654e-54,1.32310324862972e-53,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Eikenella","corrodens","539","Eikenella corrodens 539"
"40542",1258.44516874307,6.81357802713314,0.441958635624803,15.4167776753602,1.26248402388326e-53,4.57959891016478e-53,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","buccalis","40542","Leptotrichia buccalis 40542"
