"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","OTU","Species2"
"39488",8436.73994050135,-8.39116721617662,0.353104380414777,-23.7639850469141,7.87677392472796e-125,1.41781930645103e-123,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","[Eubacterium] hallii","39488","Eubacterium [Eubacterium] hallii 39488"
"1572656",3134.86091385935,-8.09935901964719,0.344111954270012,-23.5369882363689,1.70627427810354e-122,2.92504161960606e-121,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Ruminococcaceae bacterium CPB6","1572656","Faecalibacterium Ruminococcaceae bacterium CPB6 1572656"
"33952",344.101827028866,-9.76675933032613,0.416533514523997,-23.4477154653145,1.39478586071238e-121,2.28237686298389e-120,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Acetobacterium","woodii","33952","Acetobacterium woodii 33952"
"28449",5705.41640404992,11.423814700881,0.491137773379635,23.2598983830363,1.12955941014386e-119,1.76800603326865e-118,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","subflava","28449","Neisseria subflava 28449"
"29360",447.601328851071,-6.98834938026871,0.301752428099262,-23.1592150700768,1.17395651877729e-118,1.76093477816593e-117,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","lentocellum","29360","Cellulosilyticum lentocellum 29360"
"818",7850.85691409456,-10.0854755048499,0.441728560461474,-22.8318392958644,2.21441068107107e-115,3.18875138074234e-114,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","thetaiotaomicron","818","Bacteroides thetaiotaomicron 818"
"860",5454.01449767393,11.47736922213,0.506441898291208,22.6627561046113,1.04436234120764e-113,1.44604016474905e-112,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","periodonticum","860","Fusobacterium periodonticum 860"
"1322",4086.38474191579,-7.21949261144335,0.319673647037544,-22.5839467167447,6.23269634473808e-113,8.3102617929841e-112,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","hansenii","1322","Blautia hansenii 1322"
"901",657.200587063212,-11.410079860874,0.51018284108111,-22.3646876023807,8.68897983776038e-111,1.11715455056919e-109,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","piger","901","Desulfovibrio piger 901"
"495",2589.14996304391,9.54261562141475,0.43181757201715,22.0987200146542,3.25153938033242e-108,4.03639371351611e-107,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","elongata","495","Neisseria elongata 495"
"1379",1581.79564300064,9.98643744234427,0.454660943645531,21.9645816996545,6.28330171110257e-107,7.53996205332309e-106,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,"Gemella","haemolysans","1379","Gemella haemolysans 1379"
"290053",58457.0925405,-11.1297550030785,0.514334696078543,-21.6391293216953,7.69423910614273e-104,8.93524541358511e-103,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","helcogenes","290053","Bacteroides helcogenes 290053"
"39491",34687.4269998751,-7.36877882840191,0.343348227803504,-21.4615315638647,3.56369547944404e-102,4.00915741437454e-101,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Eubacterium] rectale","39491","Lachnoclostridium [Eubacterium] rectale 39491"
"29391",810.428025354332,9.21039789646974,0.42992014376339,21.4235085982357,8.06772784497798e-102,8.80115764906688e-101,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,"Gemella","morbillorum","29391","Gemella morbillorum 29391"
"1871021",6412.18580827324,-7.88972341877625,0.369292475982579,-21.3644304498325,2.86323585920369e-101,3.03166149798037e-100,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","phocaeense","1871021","Lachnoclostridium phocaeense 1871021"
"1476577",1297.33846246531,7.77467985375249,0.364931658426724,21.3044817412398,1.03162800213027e-100,1.06110308790542e-99,"Bacteria","Candidatus Saccharibacteria",NA,NA,NA,NA,"Candidatus Saccharibacteria oral taxon TM7x","1476577","NA Candidatus Saccharibacteria oral taxon TM7x 1476577"
"490",3301.72256931548,11.4913083073056,0.539974611213636,21.281201131805,1.69543110454303e-100,1.69543110454303e-99,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","sicca","490","Neisseria sicca 490"
"1725232",499.957987244744,-13.3225649294643,0.627877071374705,-21.2184287925903,6.45450747160022e-100,6.28006132371913e-99,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Candidatus Desulfovibrio trichonymphae","1725232","Desulfovibrio Candidatus Desulfovibrio trichonymphae 1725232"
"486",1306.79399239234,9.3304951836157,0.443169306136329,21.0540194332534,2.10085783758664e-98,1.9902863724505e-97,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","lactamica","486","Neisseria lactamica 486"
"185008",2957.5858371165,-6.49424146496808,0.310956919351681,-20.8846983643523,7.37689885979472e-97,6.80944510134897e-96,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","hungatei","185008","Butyrivibrio hungatei 185008"
"539",738.190249730055,7.5077816445105,0.362791497219572,20.6944807197799,3.88389211354973e-95,3.49550290219476e-94,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Eikenella","corrodens","539","Eikenella corrodens 539"
"29343",734.368342413496,-9.14713792038773,0.447120087289227,-20.4578997464517,5.10922097488397e-93,4.48614524623958e-92,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","[Clostridium] cellulosi","29343","Faecalibacterium [Clostridium] cellulosi 29343"
"1161942",6226.66872653335,-8.15065594380846,0.400640834523976,-20.3440469404291,5.2421104550877e-92,4.49323753293231e-91,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","champanellensis","1161942","Ruminococcus champanellensis 1161942"
"301301",19830.3811908251,-7.04810801936441,0.34671207286756,-20.3284182205467,7.20891389982818e-92,6.03536977660033e-91,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","301301","Roseburia hominis 301301"
"726",1978.16280908144,9.42011654806468,0.465483903998496,20.2372551814276,4.60089685253757e-91,3.7643701520762e-90,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","haemolyticus","726","Haemophilus haemolyticus 726"
"39485",5373.95033539069,-5.73042892769554,0.289242880443326,-19.8118236096683,2.35401826139272e-87,1.88321460911417e-86,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","[Eubacterium] eligens","39485","Eubacterium [Eubacterium] eligens 39485"
"84030",945.057342031545,-7.80035641198966,0.400062489536472,-19.4978450017332,1.14506259511419e-84,8.96135944002412e-84,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] saccharolyticum","84030","Lachnoclostridium [Clostridium] saccharolyticum 84030"
"1852377",836.435214169361,7.2962936706644,0.375266645103817,19.4429581361964,3.3432150325081e-84,2.56076045043173e-83,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","pacaensis","1852377","Actinomyces pacaensis 1852377"
"2109692",474.630971236695,-10.2746388314558,0.528615222874614,-19.4368954711183,3.76256509734303e-84,2.82192382300727e-83,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","Erysipelotrichaceae bacterium GAM147","2109692","Faecalitalea Erysipelotrichaceae bacterium GAM147 2109692"
"1981510",723.324331764258,-6.15893181989252,0.317365128780595,-19.4064541481191,6.80652420780307e-84,5.00071166287572e-83,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","pectinilyticus","1981510","Monoglobus pectinilyticus 1981510"
"488",7622.32771997588,11.9220506735736,0.625732175671345,19.0529608946231,6.2088969183445e-81,4.47040578120804e-80,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","mucosa","488","Neisseria mucosa 488"
"2047",1821.31561158133,8.6919105065335,0.458879669375281,18.9415898908022,5.18087638918375e-80,3.65708921589441e-79,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa","2047","Rothia dentocariosa 2047"
"29322",2180.52929893224,-5.44018210380184,0.288952832413583,-18.8272323145641,4.51762675494995e-79,3.12758775342689e-78,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","[Eubacterium] cellulosolvens","29322","Eubacterium [Eubacterium] cellulosolvens 29322"
"1406",246.155797434529,-5.72490700388216,0.304673947479345,-18.7902741643844,9.07095470859947e-79,6.16140319829398e-78,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","polymyxa","1406","Paenibacillus polymyxa 1406"
"2320868",1036.51491955712,-9.37507407202465,0.508711238838523,-18.4290681161863,7.67944809192694e-76,5.11963206128463e-75,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sp. CT4","2320868","Clostridium sp. CT4 2320868"
"2507162",2920.58988223487,-8.6054823440813,0.469250799070719,-18.3387697178634,4.05878715947234e-75,2.65666068620008e-74,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens","sp. NJN-50","2507162","Caproiciproducens sp. NJN-50 2507162"
"34085",308.446821851001,7.19119058978939,0.398330730829374,18.0533160843916,7.42932643258396e-73,4.77599556380397e-72,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Riemerella","anatipestifer","34085","Riemerella anatipestifer 34085"
"52773",1351.88650585283,6.86036673672068,0.38081076000329,18.0151599095084,1.48152297246989e-72,9.35698719454667e-72,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","meyeri","52773","Schaalia meyeri 52773"
"1305",634.979871668107,7.1110217348903,0.39482199357367,18.0107031792378,1.60575698587901e-72,9.96676749855936e-72,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sanguinis","1305","Streptococcus sanguinis 1305"
"483",369.591727265973,10.8714916967743,0.608394636647493,17.869144535331,2.05115683137725e-71,1.25155332084036e-70,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","cinerea","483","Neisseria cinerea 483"
"28116",39979.8682235026,-8.93450617786404,0.501261952535149,-17.8240262056146,4.60031397188139e-71,2.76018838312883e-70,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus","28116","Bacteroides ovatus 28116"
"1960083",550.622098381182,7.59112083648604,0.429615960615159,17.6695503249378,7.19682737134023e-70,4.24730795685653e-69,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","gaoshouyii","1960083","Actinomyces gaoshouyii 1960083"
"712310",1001.06120933815,10.436004988464,0.59169698608947,17.6374144770208,1.2714699711621e-69,7.38272886481219e-69,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","sp. oral taxon 036","712310","Haemophilus sp. oral taxon 036 712310"
"84112",525.995267306702,-13.2364501710495,0.754502434191558,-17.5432835882528,6.69449887996011e-69,3.76565561997756e-68,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","lenta","84112","Eggerthella lenta 84112"
"199",6785.43855071973,9.79719945606448,0.558456338628097,17.5433579644423,6.68574139479739e-69,3.76565561997756e-68,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","concisus","199","Campylobacter concisus 199"
"2109690",4221.94646479972,-5.96958373342803,0.345917175037108,-17.2572631954098,9.86783217338584e-67,5.46526089602908e-66,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Lachnospiraceae bacterium Choco86","2109690","Lachnoclostridium Lachnospiraceae bacterium Choco86 2109690"
"1681",4040.2488023702,-12.6876978679959,0.735445287370499,-17.2517223046725,1.08612830917661e-66,5.92433623187243e-66,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","bifidum","1681","Bifidobacterium bifidum 1681"
"1903686",156.976797586608,8.18712776013976,0.476878282777414,17.1681706964231,4.5968012514512e-66,2.46992306048124e-65,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","sp. PTS2502","1903686","Jeotgalibaca sp. PTS2502 1903686"
"2109691",7159.86397700453,-5.41084991281893,0.316391421908599,-17.1017592075617,1.43991481052038e-65,7.6230784086373e-65,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Lachnospiraceae bacterium GAM79","2109691","Lachnoclostridium Lachnospiraceae bacterium GAM79 2109691"
"1583098",673.906819356917,8.623717027154,0.504822710379583,17.0826645668728,1.99783327603205e-65,1.04234779619064e-64,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","hwasookii","1583098","Fusobacterium hwasookii 1583098"
"208479",7511.76202952086,-6.59816747863941,0.39016892431259,-16.9110533091897,3.72981444608374e-64,1.91819028655735e-63,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] bolteae","208479","Lachnoclostridium [Clostridium] bolteae 208479"
"2496265",218.757580090235,7.78805633227276,0.462991324768265,16.8211711875397,1.70749551690529e-63,8.65772374768878e-63,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","sp. H21T32","2496265","Jeotgalibaca sp. H21T32 2496265"
"2364787",15418.2395530657,-9.57523780795441,0.570468306991941,-16.7848725171856,3.14904819616894e-63,1.57452409808447e-62,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","sp. Marseille-P5997","2364787","Alistipes sp. Marseille-P5997 2364787"
"58180",615.71586161291,-9.09887447119232,0.543382483223802,-16.7448799917328,6.17148076111704e-63,3.04346996438648e-62,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","alaskensis","58180","Desulfovibrio alaskensis 58180"
"327575",2263.69186097673,9.06833055452796,0.541825646155137,16.7366211231934,7.09002127095255e-63,3.41458509068442e-62,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","leadbetteri","327575","Capnocytophaga leadbetteri 327575"
"288965",605.994817351825,-7.89628948480076,0.471802710923338,-16.7364224536722,7.11371893892588e-63,3.41458509068442e-62,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium","clariflavum","288965","Hungateiclostridium clariflavum 288965"
"197",2493.01855860655,6.43904425456419,0.388104639664783,16.5910004583449,8.0960428736062e-62,3.83496767697136e-61,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","jejuni","197","Campylobacter jejuni 197"
"1561",1009.44368415456,-9.3044939807124,0.563619321216617,-16.5084723508554,3.18852891807306e-61,1.49074079286533e-60,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","baratii","1561","Clostridium baratii 1561"
"1504",218.434487223876,-7.3097453618877,0.44406979895859,-16.4608027364845,7.0163758995391e-61,3.23832733824881e-60,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","septicum","1504","Clostridium septicum 1504"
"29370",1263.5701079175,-7.0182617962469,0.427260087332853,-16.4262050313616,1.2419192799514e-60,5.65937899724688e-60,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] sphenoides","29370","Lachnoclostridium [Clostridium] sphenoides 29370"
"649756",13086.5777623412,-6.34920364100997,0.387335125278128,-16.3920161809515,2.18089414351956e-60,9.81402364583802e-60,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","hadrus","649756","Anaerostipes hadrus 649756"
"29347",6967.12227700999,-5.39642883107064,0.334027511181373,-16.1556418271801,1.03634278661377e-58,4.60596794050563e-58,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens","29347","Lachnoclostridium [Clostridium] scindens 29347"
"46867",2269.86019543758,-9.04212196214889,0.563883103792316,-16.0354546914731,7.22528283687579e-58,3.17207539179913e-57,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","chauvoei","46867","Clostridium chauvoei 46867"
"2039166",164.961681867904,6.04937028831464,0.377854425511577,16.0097907550623,1.09176357514388e-57,4.73536008496139e-57,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. 6424","2039166","Chryseobacterium sp. 6424 2039166"
"1472345",1124.07123310591,-11.135444591582,0.696681379321379,-15.9835542072745,1.66382531839552e-57,7.13067993598079e-57,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Basilea","psittacipulmonis","1472345","Basilea psittacipulmonis 1472345"
"461876",204.777884117855,-8.82225618663427,0.557922890220061,-15.8126801055868,2.54409633171326e-56,1.07749962284326e-55,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Alkaliphilus","oremlandii","461876","Alkaliphilus oremlandii 461876"
"1156433",164.185664599461,6.34893886172795,0.401864784384041,15.7986942584663,3.17627571309985e-56,1.32960378687901e-55,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. I-P16","1156433","Streptococcus sp. I-P16 1156433"
"1311",2598.32867525274,4.81004023377833,0.305033083140828,15.7689132740977,5.0918362374275e-56,2.10696671893552e-55,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","agalactiae","1311","Streptococcus agalactiae 1311"
"1712675",382.018434185102,-7.68456369963021,0.489674435115697,-15.6932099136737,1.68324231073329e-55,6.88599127118164e-55,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","sp. H121","1712675","Turicibacter sp. H121 1712675"
"671211",74.9378655479778,8.71184578058743,0.555181343516027,15.6918921760128,1.7185550481426e-55,6.9514586217004e-55,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","sp. oral taxon 203","671211","Fusobacterium sp. oral taxon 203 671211"
"714",168.401664952052,6.78490022779762,0.43736478462217,15.5131379259511,2.82717862994316e-54,1.13087145197726e-53,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","actinomycetemcomitans","714","Aggregatibacter actinomycetemcomitans 714"
"1257021",218.117128703303,5.12743204057985,0.330824460417776,15.4989508155013,3.52603042117508e-54,1.39491313365168e-53,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,"Flammeovirgaceae bacterium 311","1257021","NA Flammeovirgaceae bacterium 311 1257021"
"1509",1816.80235928983,-7.1532091403473,0.462622434907122,-15.4623048961804,6.23277966773884e-54,2.43891378302824e-53,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sporogenes","1509","Clostridium sporogenes 1509"
"35814",505.628149535626,-6.63592082475254,0.430866585351033,-15.4013354722,1.60323729124367e-53,6.20607983707226e-53,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","holmesii","35814","Bordetella holmesii 35814"
"209053",132.53408578214,6.06335338167984,0.393846324296338,15.3952265328688,1.76206339751268e-53,6.7483279053677e-53,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. ChDC OS43","209053","Capnocytophaga sp. ChDC OS43 209053"
"28037",760.271174100022,8.07392296895597,0.52452190385368,15.3929185981302,1.8260637726269e-53,6.91982061205983e-53,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","mitis","28037","Streptococcus mitis 28037"
"119206",111.907220255511,6.06510177673877,0.39531734158225,15.3423620437781,3.9842941507383e-53,1.49411030652686e-52,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","sanguinicola","119206","Aerococcus sanguinicola 119206"
"2025876",50248.6882324094,-7.10544484327165,0.464075093504726,-15.3109807932394,6.45826500542388e-53,2.39688185768309e-52,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","sp. CT06","2025876","Parabacteroides sp. CT06 2025876"
"44008",135.459654322522,6.83371851178064,0.449297979728407,15.2097690621968,3.04615807346228e-52,1.11899684331267e-51,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","cecorum","44008","Enterococcus cecorum 44008"
"884684",552.31491078462,-7.71012843147801,0.507162373024023,-15.2024851242519,3.40456300322948e-52,1.23802291026527e-51,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Mageeibacillus","indolicus","884684","Mageeibacillus indolicus 884684"
"28113",15632.0314192031,-7.78156093162139,0.51469078561443,-15.1189046882428,1.21547507850389e-51,4.37571028261402e-51,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","heparinolyticus","28113","Bacteroides heparinolyticus 28113"
"1303",1365.59205968089,8.20537117222096,0.543933392697187,15.0852499265273,2.02506375562922e-51,7.21804902996553e-51,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","oralis","1303","Streptococcus oralis 1303"
"544580",834.848860089972,6.10893713387725,0.405795311698875,15.0542329045202,3.23833781520291e-51,1.14294275830691e-50,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","oris","544580","Actinomyces oris 544580"
