"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","OTU","Species2"
"292800",6372.59395967404,-11.2015682973734,0.473954025053328,-23.6342930015482,1.71222069780874e-123,4.51762845652613e-122,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor","plautii","292800","Flavonifractor plautii 292800"
"860",8181.54503303362,13.083762735214,0.553857569059165,23.6229736057219,2.2383307522256e-123,5.48391034295271e-122,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","periodonticum","860","Fusobacterium periodonticum 860"
"881",881.451013609894,-10.7987273621684,0.458078214394043,-23.5739815229004,7.12733674027741e-123,1.6297843346101e-121,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","vulgaris","881","Desulfovibrio vulgaris 881"
"290053",25319.1562470736,-10.5523325568719,0.450288870185739,-23.4345844535734,1.89857776791977e-121,4.07007608997801e-120,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","helcogenes","290053","Bacteroides helcogenes 290053"
"884684",602.771878914791,-8.71042547611507,0.377084431764465,-23.0994035880956,4.69432501436044e-118,9.47149105838606e-117,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Mageeibacillus","indolicus","884684","Mageeibacillus indolicus 884684"
"1160721",6872.04267555367,-9.73296965754706,0.423625276103032,-22.9754223994412,8.20986714748989e-117,1.56443579532724e-115,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","bicirculans","1160721","Ruminococcus bicirculans 1160721"
"1532",5067.80536481288,-9.10460699141753,0.398587454666475,-22.8421815208308,1.74778567775823e-115,3.15521309195301e-114,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","coccoides","1532","Blautia coccoides 1532"
"74426",6165.89504430125,-12.6399934505089,0.567279318324317,-22.2817808480065,5.55065816666053e-110,9.51937875582282e-109,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","aerofaciens","74426","Collinsella aerofaciens 74426"
"1433126",998.311539287852,-8.598788554031,0.395461726797212,-21.7436681513313,7.93009036461198e-105,1.29524809288662e-103,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Mucinivorans","hirudinis","1433126","Mucinivorans hirudinis 1433126"
"33952",302.152721808559,-9.29485312785001,0.429968247942399,-21.6175337884373,1.22869963249748e-103,1.91565442703015e-102,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Acetobacterium","woodii","33952","Acetobacterium woodii 33952"
"1680",10264.7579996052,-12.9956453343523,0.624915984798242,-20.79582800006,4.72135096510313e-96,7.04097122187119e-95,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","adolescentis","1680","Bifidobacterium adolescentis 1680"
"1572656",4076.32395132575,-8.41221804153795,0.404788940140918,-20.7817388454571,6.33231565614902e-96,9.04993445857964e-95,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Ruminococcaceae bacterium CPB6","1572656","Faecalibacterium Ruminococcaceae bacterium CPB6 1572656"
"216816",14527.5968712325,-12.583243980619,0.608752180015513,-20.6705526381825,6.37817684716446e-95,8.75085863430963e-94,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","longum","216816","Bifidobacterium longum 216816"
"1834205",2147.32257881412,-12.5426022754846,0.610516136527835,-20.5442600531701,8.66212276264306e-94,1.1427338875333e-92,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Roseateles","Burkholderiales bacterium YL45","1834205","Roseateles Burkholderiales bacterium YL45 1834205"
"29391",1432.4249961557,11.0600020330485,0.539432211298671,20.5030433878277,2.02241033526111e-93,2.56921016664652e-92,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,"Gemella","morbillorum","29391","Gemella morbillorum 29391"
"2086585",1758.4575995831,-9.17685298224829,0.456195384417874,-20.1160583725729,5.33874294081438e-90,6.53996010249761e-89,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","sp. Marseille-P3954","2086585","Christensenella sp. Marseille-P3954 2086585"
"851",3324.61296831087,7.27159843816814,0.36815114949348,19.7516657171185,7.76151519306016e-87,9.17999900420563e-86,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","nucleatum","851","Fusobacterium nucleatum 851"
"29546",634.079101046285,-10.7299722647215,0.543365690603874,-19.7472391986999,8.47246832513007e-87,9.68685545173205e-86,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Lawsonia","intracellularis","29546","Lawsonia intracellularis 29546"
"901",1592.3831298257,-12.0435242508763,0.611863139451231,-19.6833629521757,2.99456715816357e-86,3.31334366209712e-85,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","piger","901","Desulfovibrio piger 901"
"488",8002.57214579916,13.5253082782088,0.697410633171741,19.3936077755186,8.73869033194748e-84,9.3667836995562e-83,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","mucosa","488","Neisseria mucosa 488"
"1297617",3301.616881079,-9.81247780481772,0.507128713258147,-19.3490874176214,2.07483313956058e-83,2.15656899051296e-82,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","butyriciproducens","1297617","Intestinimonas butyriciproducens 1297617"
"29360",629.404103918022,-6.97985766151836,0.360796462840368,-19.3456931549979,2.21604787336431e-83,2.23560123695282e-82,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","lentocellum","29360","Cellulosilyticum lentocellum 29360"
"2109692",1339.54775302799,-12.2870967226948,0.636434111853983,-19.3061567471635,4.76757592069088e-83,4.67222440227706e-82,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","Erysipelotrichaceae bacterium GAM147","2109692","Faecalitalea Erysipelotrichaceae bacterium GAM147 2109692"
"84030",711.736880367801,-7.41454240799766,0.384744794117411,-19.2713261397242,9.35090129456089e-83,8.90933095565107e-82,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] saccharolyticum","84030","Lachnoclostridium [Clostridium] saccharolyticum 84030"
"2093856",4500.48850423819,-9.41142384310263,0.495770160736674,-18.983441498613,2.33769989814168e-80,2.16711098665566e-79,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","faecalis","2093856","Butyricimonas faecalis 2093856"
"1912897",5252.89040717647,-8.15639296261722,0.430209908984384,-18.9591006443166,3.7144122157569e-80,3.35274576317004e-79,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","sp. N6H1-15","1912897","Blautia sp. N6H1-15 1912897"
"185008",2353.68060649951,-6.17467422348857,0.32730442090328,-18.8652331870372,2.20297417867854e-79,1.93748754688907e-78,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","hungatei","185008","Butyrivibrio hungatei 185008"
"1681",1597.95423990873,-12.3090951330416,0.660505668824133,-18.6358659948444,1.64470849550991e-77,1.41033753489975e-76,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","bifidum","1681","Bifidobacterium bifidum 1681"
"487",9597.85057612767,6.48701496015623,0.350499820452065,18.5078980976066,1.78324334879408e-76,1.491835289357e-75,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","meningitidis","487","Neisseria meningitidis 487"
"34085",398.725800106844,7.50936836566301,0.409683213179332,18.3296950523963,4.79586112693233e-75,3.91661992032807e-74,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Riemerella","anatipestifer","34085","Riemerella anatipestifer 34085"
"1768242",1165.88591759735,-13.9183517271125,0.759886472555011,-18.3163567582853,6.12803944079358e-75,4.88818029812139e-74,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Paucibacter","sp. KCTC 42545","1768242","Paucibacter sp. KCTC 42545 1768242"
"1834207",263.219131284034,-12.3480062486891,0.679138899724899,-18.18185683914,7.18589304339099e-74,5.60173025882525e-73,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","Erysipelotrichaceae bacterium I46","1834207","Turicibacter Erysipelotrichaceae bacterium I46 1834207"
"1476577",2183.39629963107,8.19816929533311,0.453040971825027,18.095867272904,3.43494130495301e-73,2.61818859466418e-72,"Bacteria","Candidatus Saccharibacteria",NA,NA,NA,NA,"Candidatus Saccharibacteria oral taxon TM7x","1476577","NA Candidatus Saccharibacteria oral taxon TM7x 1476577"
"28449",3429.27056134149,11.1883434982314,0.621474064532666,18.0029129721524,1.84836608016505e-72,1.3782381858622e-71,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","subflava","28449","Neisseria subflava 28449"
"818",6043.04494568035,-8.95504802890538,0.498964112114429,-17.9472787951766,5.04000925414951e-72,3.67813441313464e-71,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","thetaiotaomicron","818","Bacteroides thetaiotaomicron 818"
"301301",13946.862989521,-6.17607418427647,0.34534624418562,-17.8837160914856,1.57949698192064e-71,1.12868221833079e-70,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","301301","Roseburia hominis 301301"
"28116",16891.0175556555,-7.55892361941788,0.423171877699942,-17.8625377009993,2.30898518781503e-71,1.61628963147052e-70,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus","28116","Bacteroides ovatus 28116"
"1161942",6571.00705432327,-7.30593933100657,0.410718568148656,-17.7881885494942,8.72553575092511e-71,5.98571752513463e-70,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","champanellensis","1161942","Ruminococcus champanellensis 1161942"
"446660",292.177440210638,-10.1111101992049,0.571880564615187,-17.6804578172867,5.93126249077709e-70,3.98906477320891e-69,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","equolifaciens","446660","Adlercreutzia equolifaciens 446660"
"712633",606.725734390393,10.7549240328757,0.610214757538811,17.6248179841696,1.58879178006585e-69,1.0479915010819e-68,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. oral taxon 431","712633","Streptococcus sp. oral taxon 431 712633"
"1082851",1631.26933077855,-11.1743087272349,0.637081988706127,-17.5398283507107,7.11419499812548e-69,4.60409223463592e-68,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","serinivorans","1082851","Comamonas serinivorans 1082851"
"1712675",624.389710396283,-8.53930261288859,0.48814458237565,-17.493388068204,1.60900734675501e-68,1.02201762951291e-67,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","sp. H121","1712675","Turicibacter sp. H121 1712675"
"39491",31042.5404213181,-6.73552861634339,0.388846050348202,-17.3218388365059,3.21904900274504e-67,2.00751601443918e-66,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Eubacterium] rectale","39491","Lachnoclostridium [Eubacterium] rectale 39491"
"1561",665.487228601337,-9.28800966650827,0.536394659124114,-17.3156266724855,3.58597042218792e-67,2.1964068835901e-66,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","baratii","1561","Clostridium baratii 1561"
"214856",37703.6814055972,-9.20697285094157,0.533421572533842,-17.260218418252,9.37556340601828e-67,5.64178640046363e-66,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","finegoldii","214856","Alistipes finegoldii 214856"
"2047",3041.64232046967,9.06673963175089,0.525913896090672,17.2399696968412,1.33106582706376e-66,7.87164790832532e-66,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa","2047","Rothia dentocariosa 2047"
"288965",806.334703455987,-8.19541581520549,0.475494985384153,-17.2355462562542,1.43689582242423e-66,8.35347910324597e-66,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium","clariflavum","288965","Hungateiclostridium clariflavum 288965"
"2025876",26522.2481485844,-5.77193657414094,0.335351055017359,-17.2116249159918,2.17249444440656e-66,1.24194265738575e-65,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","sp. CT06","2025876","Parabacteroides sp. CT06 2025876"
"2320868",647.819897796545,-8.48386255768728,0.494798504470405,-17.1460957966471,6.72196627865949e-66,3.77972857963968e-65,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sp. CT4","2320868","Clostridium sp. CT4 2320868"
"2496265",310.66522127273,7.90826071119246,0.47332938352469,16.7077324722646,1.15130928197825e-62,6.36934005997645e-62,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","sp. H21T32","2496265","Jeotgalibaca sp. H21T32 2496265"
"1583098",563.878787904072,8.07516171454737,0.488447473933261,16.5323031553864,2.14777709523245e-61,1.16934530740434e-60,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","hwasookii","1583098","Fusobacterium hwasookii 1583098"
"485",3720.71586170335,9.6428032360517,0.585329659561509,16.4741408171174,5.62824834990789e-61,3.01638935002876e-60,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","gonorrhoeae","485","Neisseria gonorrhoeae 485"
"1686",1061.45778597993,-13.2238134698875,0.803172578190015,-16.4644733012274,6.60349005115368e-61,3.48461090391648e-60,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","catenulatum","1686","Bifidobacterium catenulatum 1686"
"40542",1717.69300366541,8.02597620302705,0.488014728887471,16.4461761662889,8.93331426951679e-61,4.64261635521857e-60,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","buccalis","40542","Leptotrichia buccalis 40542"
"495",2284.61919969826,8.59898191066321,0.524537206593529,16.3934641862816,2.12954957140226e-60,1.09020224327011e-59,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","elongata","495","Neisseria elongata 495"
"1504",131.202067915934,-6.84111652093462,0.421220064421281,-16.2411933779406,2.57858638125978e-59,1.3006693070178e-58,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","septicum","1504","Clostridium septicum 1504"
"1322",3375.10285875516,-6.52446895044039,0.402970038988198,-16.1909529721426,5.84168037788806e-59,2.9039077820516e-58,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","hansenii","1322","Blautia hansenii 1322"
"82541",3603.54676666785,-14.9736198697805,0.927275126382473,-16.1479796489271,1.17342501222165e-58,5.66879970692996e-58,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","gilardii","82541","Cupriavidus gilardii 82541"
"197",2162.23044451073,6.67276373528509,0.413213793741567,16.1484535036078,1.16444642460295e-58,5.66879970692996e-58,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","jejuni","197","Campylobacter jejuni 197"
"490",1957.76548980473,10.6284239997634,0.659157478454371,16.1242561105208,1.72321507760134e-58,8.20920516135081e-58,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","sicca","490","Neisseria sicca 490"
"1903686",376.272900717588,9.90627890336555,0.623699026423269,15.8831078511941,8.29638496773894e-57,3.89816444374583e-56,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","sp. PTS2502","1903686","Jeotgalibaca sp. PTS2502 1903686"
"2488560",280.615310163671,-12.4409272743997,0.787554207970812,-15.7969154992577,3.26716145886928e-56,1.51437348701644e-55,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga","sp. H8","2488560","Pigmentiphaga sp. H8 2488560"
"28026",4474.63555781351,-13.6665777555496,0.86553468782216,-15.7897516388825,3.66018181747134e-56,1.67392315119023e-55,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","pseudocatenulatum","28026","Bifidobacterium pseudocatenulatum 28026"
"142877",346.375950596705,-7.6025517057815,0.482012938353357,-15.7725054679096,4.81030789914696e-56,2.17096790711501e-55,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium","metallireducens","142877","Desulfitobacterium metallireducens 142877"
"1042156",901.317405213873,-5.44856949337925,0.346851544691098,-15.7086499304239,1.31959345160328e-55,5.87818901168736e-55,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sp. SY8519","1042156","Clostridium sp. SY8519 1042156"
"28118",7277.39427808532,-6.68846523708764,0.42889493137576,-15.5946474247974,7.91592335937734e-55,3.48097655418773e-54,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","splanchnicus","28118","Odoribacter splanchnicus 28118"
"1305",1124.68597419523,7.45904536875957,0.481883365039286,15.4789434745303,4.81312482619475e-54,2.08974913339848e-53,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sanguinis","1305","Streptococcus sanguinis 1305"
"2371",885.235800222411,-10.4422170942045,0.68087419959289,-15.3364852133451,4.36181079740431e-53,1.8701263793871e-52,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xylella","fastidiosa","2371","Xylella fastidiosa 2371"
"28037",679.754439498874,8.02604383881069,0.525802507001587,15.2643696671961,1.32098115248594e-52,5.5937843864528e-52,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","mitis","28037","Streptococcus mitis 28037"
"237258",506.062245076564,9.97518468265508,0.654756950399762,15.2349427929932,2.07308513016544e-52,8.67156341032618e-52,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cloacibacterium","normanense","237258","Cloacibacterium normanense 237258"
"821",67200.6139045502,-6.24580577471747,0.411224815894502,-15.1882997652549,4.22743025026998e-52,1.74699828414772e-51,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","vulgatus","821","Bacteroides vulgatus 821"
"29370",706.620026315271,-6.17776469565549,0.406779889454054,-15.1869963481891,4.31231651691411e-52,1.76086257773993e-51,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] sphenoides","29370","Lachnoclostridium [Clostridium] sphenoides 29370"
"44008",267.146867822978,7.86143884941997,0.517863378170961,15.1805267195872,4.7594447038284e-52,1.92057592166252e-51,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","cecorum","44008","Enterococcus cecorum 44008"
"2382163",668.87982020667,9.07273241816666,0.604178081788336,15.0166526917227,5.71202225971759e-51,2.27816701753853e-50,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. JS71","2382163","Streptococcus sp. JS71 2382163"
"739",851.517583726396,9.81053600559751,0.654022811110689,15.0002963794747,7.30922138870194e-51,2.88168153600548e-50,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","segnis","739","Aggregatibacter segnis 739"
"35814",428.231217249894,-7.09151451344816,0.474427083247984,-14.947533064299,1.61626507340974e-50,6.2997604565857e-50,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","holmesii","35814","Bordetella holmesii 35814"
"39488",7679.6361169394,-7.02569405358966,0.474314013830343,-14.8123265362821,1.21945350111566e-49,4.69969158295135e-49,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","[Eubacterium] hallii","39488","Eubacterium [Eubacterium] hallii 39488"
"1871021",4257.50263824619,-6.56737783703082,0.446293537759918,-14.7153773948744,5.13589100165647e-49,1.95734512618686e-48,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","phocaeense","1871021","Lachnoclostridium phocaeense 1871021"
"1960083",1418.77313982615,8.22192260818239,0.561064563026131,14.6541470447483,1.26738184866291e-48,4.77705466034482e-48,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","gaoshouyii","1960083","Actinomyces gaoshouyii 1960083"
"29575",235.716263233136,-5.60496825927585,0.383263932644951,-14.6243039896692,1.96570787566048e-48,7.32867175382114e-48,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Taylorella","equigenitalis","29575","Taylorella equigenitalis 29575"
"1642646",1936.28016677993,6.01944774518854,0.416058705005453,14.4677846485862,1.936080525035e-47,7.14059806545167e-47,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Petrimonas","mucosa","1642646","Petrimonas mucosa 1642646"
"2040624",1986.17404253085,5.85624918638012,0.406402846672587,14.4099610382359,4.4796303575565e-47,1.6345885240871e-46,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,"Gemella","sp. ND 6198","2040624","Gemella sp. ND 6198 2040624"
"1796613",2938.74430845147,-7.82601122787104,0.544371746298016,-14.3762259542153,7.29664381171292e-47,2.63447244991319e-46,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caecimuris","1796613","Bacteroides caecimuris 1796613"
"486",1125.38439085469,9.40914672480069,0.655756529456839,14.3485368458233,1.08808641419466e-46,3.88764208404968e-46,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","lactamica","486","Neisseria lactamica 486"
"1257021",329.291328981763,5.06347694147808,0.352929855419493,14.3469781989955,1.11281324020236e-46,3.93499939576712e-46,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,"Flammeovirgaceae bacterium 311","1257021","NA Flammeovirgaceae bacterium 311 1257021"
"576610",532.072212763387,-8.93373033285934,0.622968697069513,-14.3405766210794,1.22037248572926e-46,4.27130370005242e-46,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","necessarius","576610","Polynucleobacter necessarius 576610"
"28113",10969.2551786348,-7.22385790439004,0.505680582142694,-14.2854168411624,2.69790344643902e-46,9.34728163766248e-46,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","heparinolyticus","28113","Bacteroides heparinolyticus 28113"
"1019",1326.86004066708,7.5374959281419,0.529061366314071,14.2469218280954,4.68480270025381e-46,1.60688732618706e-45,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sputigena","1019","Capnocytophaga sputigena 1019"
"29347",4162.42292605247,-4.76083028631502,0.335466058231118,-14.1916899474672,1.03142825945454e-45,3.50277121775156e-45,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens","29347","Lachnoclostridium [Clostridium] scindens 29347"
"712368",463.608536364129,8.72248214701775,0.619252417074049,14.0855035951757,4.66322660131298e-45,1.56812423946113e-44,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","sp. oral taxon 498","712368","Leptotrichia sp. oral taxon 498 712368"
